SERIAL,SHOT,DUT,XPOS,YPOS,BIN,FAILTNO,SHAPE_BIMODAL_01_L1,SHAPE_BIMODAL_01_L2,SHAPE_BIMODAL_01_L3,SHAPE_BIMODAL_01_L4,SHAPE_BIMODAL_02_L1,SHAPE_BIMODAL_02_L2,SHAPE_BIMODAL_02_L3,SHAPE_BIMODAL_02_L4,SHAPE_BIMODAL_SKEW_01_L1,SHAPE_BIMODAL_SKEW_01_L2,SHAPE_BIMODAL_SKEW_01_L3,SHAPE_BIMODAL_SKEW_01_L4,SHAPE_BIMODAL_SKEW_02_L1,SHAPE_BIMODAL_SKEW_02_L2,SHAPE_BIMODAL_SKEW_02_L3,SHAPE_BIMODAL_SKEW_02_L4,SHAPE_TRIMODAL_01_L1,SHAPE_TRIMODAL_01_L2,SHAPE_TRIMODAL_01_L3,SHAPE_TRIMODAL_01_L4,SHAPE_TRIMODAL_02_L1,SHAPE_TRIMODAL_02_L2,SHAPE_TRIMODAL_02_L3,SHAPE_TRIMODAL_02_L4,SHAPE_TAILFLIP_01_L1,SHAPE_TAILFLIP_01_L2,SHAPE_TAILFLIP_01_L3,SHAPE_TAILFLIP_01_L4,SHAPE_TAILFLIP_02_L1,SHAPE_TAILFLIP_02_L2,SHAPE_TAILFLIP_02_L3,SHAPE_TAILFLIP_02_L4,SHAPE_TAIL_ONESIDE_01_L1,SHAPE_TAIL_ONESIDE_01_L2,SHAPE_TAIL_ONESIDE_01_L3,SHAPE_TAIL_ONESIDE_01_L4,SHAPE_TAIL_ONESIDE_02_L1,SHAPE_TAIL_ONESIDE_02_L2,SHAPE_TAIL_ONESIDE_02_L3,SHAPE_TAIL_ONESIDE_02_L4,SHAPE_TAIL_BOTH_01_L1,SHAPE_TAIL_BOTH_01_L2,SHAPE_TAIL_BOTH_01_L3,SHAPE_TAIL_BOTH_01_L4,SHAPE_PLATEAU_01_L1,SHAPE_PLATEAU_01_L2,SHAPE_PLATEAU_01_L3,SHAPE_PLATEAU_01_L4,SHAPE_SKEW_R_01_L1,SHAPE_SKEW_R_01_L2,SHAPE_SKEW_R_01_L3,SHAPE_SKEW_R_01_L4,SHAPE_SKEWFLIP_01_L1,SHAPE_SKEWFLIP_01_L2,SHAPE_SKEWFLIP_01_L3,SHAPE_SKEWFLIP_01_L4,SHAPE_OUTLIER_01_L1,SHAPE_OUTLIER_01_L2,SHAPE_OUTLIER_01_L3,SHAPE_OUTLIER_01_L4,SHAPE_OUTLIER_02_L1,SHAPE_OUTLIER_02_L2,SHAPE_OUTLIER_02_L3,SHAPE_OUTLIER_02_L4,SHAPE_SPIKE_01_L1,SHAPE_SPIKE_01_L2,SHAPE_SPIKE_01_L3,SHAPE_SPIKE_01_L4,SHAPE_SPIKE_02_L1,SHAPE_SPIKE_02_L2,SHAPE_SPIKE_02_L3,SHAPE_SPIKE_02_L4,SHAPE_TRUNC_01_L1,SHAPE_TRUNC_01_L2,SHAPE_TRUNC_01_L3,SHAPE_TRUNC_01_L4,SHAPE_UNIFORM_01_L1,SHAPE_UNIFORM_01_L2,SHAPE_UNIFORM_02_L1,SHAPE_UNIFORM_02_L2,DISC_BIMODAL_01_L1,DISC_BIMODAL_01_L2,DISC_BIMODAL_01_L3,DISC_BIMODAL_01_L4,DISC_BIMODAL_02_L1,DISC_BIMODAL_02_L2,DISC_BIMODAL_02_L3,DISC_BIMODAL_02_L4,DISC_SPARSE_01_L1,DISC_SPARSE_01_L2,DISC_SPARSE_01_L3,DISC_SPARSE_01_L4,POS_SHIFT_01_L1,POS_SHIFT_01_L2,POS_SHIFT_01_L3,POS_SHIFT_01_L4,POS_SHIFT_02_L1,POS_SHIFT_02_L2,POS_SHIFT_02_L3,POS_SHIFT_02_L4,POS_SEPARATE_01_L1,POS_SEPARATE_01_L2,POS_SEPARATE_01_L3,POS_SEPARATE_01_L4,SD_UP_01_L1,SD_UP_01_L2,SD_UP_01_L3,SD_UP_01_L4,SD_UP_02_L1,SD_UP_02_L2,SD_UP_02_L3,SD_UP_02_L4,CPK_LOW_01_L1,CPK_LOW_01_L2,CPK_LOW_01_L3,CPK_LOW_01_L4,CPK_LOW_02_L1,CPK_LOW_02_L2,CPK_LOW_02_L3,CPK_LOW_02_L4,CONTROL_SAME_01_L1,CONTROL_SAME_01_L2,CONTROL_SAME_01_L3,CONTROL_SAME_01_L4,CONTROL_SAME_02_L1,CONTROL_SAME_02_L2,CONTROL_SAME_02_L3,CONTROL_SAME_02_L4,CONTROL_SAME_03_L1,CONTROL_SAME_03_L2,CONTROL_SAME_03_L3,CONTROL_SAME_03_L4,CONTROL_SAME_04_L1,CONTROL_SAME_04_L2,CONTROL_SAME_04_L3,CONTROL_SAME_04_L4
C000491,123,4,5,18,1,,3.711959,3.719394,3.843063,3.938121,3.711959,3.719394,3.843063,3.938121,4.013881,3.893998,3.736641,3.817529,4.013881,3.893998,3.736641,3.817529,4.604187,4.778639,4.977640,4.977640,4.604187,4.778639,4.977640,4.977640,5.895033,3.728056,5.975402,5.975402,5.895033,3.728056,5.975402,5.975402,4.126429,4.060804,6.295733,6.295733,4.126429,4.060804,6.295733,6.295733,4.430930,3.089350,3.135115,3.135115,4.256907,4.302539,4.361975,4.361975,4.164146,4.173244,4.386138,4.675516,5.834701,5.836353,5.762068,5.625895,4.130430,4.042074,3.772470,6.089535,4.130430,4.042074,3.772470,6.089535,4.161444,4.095483,5.006365,5.017221,4.161444,4.095483,5.006365,5.017221,4.146325,4.135460,4.238066,4.249349,6.176532,6.394562,6.176532,6.394562,4.947917,4.687500,4.166667,3.906250,4.947917,4.687500,4.166667,3.906250,6.250000,6.250000,4.947917,4.947917,6.554557,6.702204,7.106134,7.633203,6.554557,6.702204,7.106134,7.633203,5.832681,5.873284,5.984365,6.129309,4.092091,3.996977,3.841335,3.525644,4.092091,3.996977,3.841335,3.525644,5.931676,6.181676,7.276207,8.381211,5.931676,6.181676,7.276207,8.381211,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151,4.306151
C000492,124,1,6,18,1,,3.555514,3.599522,3.800933,3.931626,3.555514,3.599522,3.800933,3.931626,3.782742,3.717149,3.634197,3.751102,3.782742,3.717149,3.634197,3.751102,4.487195,4.713387,4.971387,4.971387,4.487195,4.713387,4.971387,4.971387,6.119807,4.415455,4.439550,4.439550,6.119807,4.415455,4.439550,4.439550,3.895237,3.879764,5.611017,5.611017,3.895237,3.879764,5.611017,5.611017,4.261682,5.985484,6.142655,6.142655,4.033851,4.093630,4.174964,4.174964,3.935010,3.999626,4.344876,4.675290,6.067752,6.037833,5.871946,5.671087,3.897412,3.858829,6.150580,6.042658,3.897412,3.858829,6.150580,6.042658,3.909032,3.824713,3.518908,5.017221,3.909032,3.824713,3.518908,5.017221,3.881054,3.848531,3.830382,3.834997,5.192263,5.711127,5.192263,5.711127,3.385417,3.645833,3.645833,3.906250,3.385417,3.645833,3.645833,3.906250,4.947917,4.947917,3.125000,4.947917,6.525727,6.673375,7.077305,7.604373,6.525727,6.673375,7.077305,7.604373,5.816825,5.857428,5.968509,6.113453,2.874871,2.652239,2.287931,1.550704,2.874871,2.652239,2.287931,1.550704,5.963082,6.213082,7.307635,8.412920,5.963082,6.213082,7.307635,8.412920,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049,4.721049
C000493,124,2,7,18,1,,4.609049,4.406766,4.084644,3.975363,4.609049,4.406766,4.084644,3.975363,5.339284,4.908090,4.324077,4.198438,5.339284,4.908090,4.324077,4.198438,5.275043,5.152806,5.013497,5.013497,5.275043,5.152806,5.013497,5.013497,4.606128,5.845994,3.834913,3.834913,4.606128,5.845994,3.834913,3.834913,5.452129,5.098929,4.137545,4.137545,5.452129,5.098929,4.137545,4.137545,7.207950,5.145772,5.080112,5.080112,5.535953,3.987373,3.814452,3.814452,5.551199,5.436980,5.023529,4.719682,4.441774,4.502662,4.729878,4.958778,5.466608,5.092842,6.227221,4.332576,5.466608,5.092842,6.227221,4.332576,5.608825,5.648138,5.804020,5.017221,5.608825,5.648138,5.804020,5.017221,5.667447,5.780777,5.753809,5.739696,3.618498,3.458433,3.618498,3.458433,3.645833,3.645833,3.906250,3.906250,3.645833,3.645833,3.906250,3.906250,4.166667,4.166667,3.906250,4.947917,2.762285,2.909932,3.313862,3.840931,2.762285,2.909932,3.313862,3.840931,3.746932,3.787535,3.898616,4.043559,4.911314,4.902023,4.886820,4.854834,4.911314,4.902023,4.886820,4.854834,7.129380,7.379380,8.474717,9.590477,7.129380,7.379380,8.474717,9.590477,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109,7.435109
C000494,124,3,8,18,1,,3.093285,3.245351,3.676457,3.912436,3.093285,3.245351,3.676457,3.912436,3.099823,3.194634,3.331518,3.554837,3.099823,3.194634,3.331518,3.554837,4.141533,4.520596,4.952912,4.952912,4.141533,4.520596,4.952912,4.952912,6.783920,6.321437,6.421040,6.421040,6.783920,6.321437,6.421040,6.421040,3.212165,3.344866,3.713475,3.713475,3.212165,3.344866,3.713475,3.713475,4.895722,4.552901,4.756944,4.756944,3.374818,3.476394,3.622429,3.622429,3.279023,3.551362,4.271283,4.675128,6.739870,6.586055,6.120103,5.753351,3.208941,3.317416,6.185521,3.227066,3.208941,3.317416,6.185521,3.227066,3.163263,3.024702,5.006365,5.017221,3.163263,3.024702,5.006365,5.017221,3.097289,3.000775,2.625851,2.610763,3.865172,3.628003,3.865172,3.628003,3.645833,3.645833,3.906250,3.906250,3.645833,3.645833,3.906250,3.906250,3.906250,3.906250,3.385417,4.947917,6.221543,6.369191,6.773121,7.300189,6.221543,6.369191,6.773121,7.300189,5.649524,5.690127,5.801208,5.946152,5.943050,6.041846,6.203512,6.528827,5.943050,6.041846,6.203512,6.528827,5.066622,5.316622,6.410573,7.507807,5.066622,5.316622,6.410573,7.507807,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029,6.069029
C000495,124,4,9,18,1,,4.232034,4.117888,3.983116,3.959711,4.232034,4.117888,3.983116,3.959711,4.782264,4.481903,4.077199,4.038355,4.782264,4.481903,4.077199,4.038355,4.993106,4.995557,4.998428,4.998428,4.993106,4.995557,4.998428,4.998428,3.319094,5.964251,5.600787,5.600787,3.319094,5.964251,5.600787,5.600787,4.894984,4.662642,4.032066,4.032066,4.894984,4.662642,4.032066,4.032066,4.993566,4.998308,4.999731,4.999731,4.998415,3.610396,3.740666,3.740666,4.952744,4.844552,4.637682,4.681283,5.039116,5.102445,5.264719,5.357662,4.905059,4.651241,4.169829,4.057603,4.905059,4.651241,4.169829,4.057603,5.000541,4.995612,4.986276,5.017221,5.000541,4.995612,4.986276,5.017221,5.028173,5.089308,5.593338,5.626790,3.990229,4.481503,3.990229,4.481503,3.645833,3.645833,3.906250,3.906250,3.645833,3.645833,3.906250,3.906250,3.906250,4.947917,3.385417,4.947917,4.467580,4.615228,5.019157,5.546226,4.467580,4.615228,5.019157,5.546226,4.684844,4.725447,4.836528,4.981472,4.715680,4.685894,4.637153,4.537417,4.715680,4.685894,4.637153,4.537417,4.066856,4.316856,5.410135,6.498391,4.066856,4.316856,5.410135,6.498391,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732,5.194732
C000496,125,1,10,18,1,,4.753315,4.517306,4.123494,3.981352,4.753315,4.517306,4.123494,3.981352,5.552429,5.071171,4.418546,4.259694,5.552429,5.071171,4.418546,4.259694,5.382927,5.212977,5.019264,5.019264,5.382927,5.212977,5.019264,5.019264,4.398853,5.800743,5.225303,5.225303,4.398853,5.800743,5.225303,5.225303,5.665322,5.265875,4.177907,4.177907,5.665322,5.265875,4.177907,4.177907,4.128070,5.202200,5.110870,5.110870,5.741643,5.693110,5.606782,5.606782,5.786368,5.691026,5.250458,4.770092,4.208494,4.256632,4.472908,4.728262,5.681485,5.261822,6.016409,4.437795,5.681485,5.261822,6.016409,4.437795,5.841586,5.897828,6.116932,7.165925,5.841586,5.897828,6.116932,7.165925,5.912067,6.045369,5.753809,5.739696,7.029742,6.322824,7.029742,6.322824,4.947917,4.427083,4.166667,3.906250,4.947917,4.427083,4.166667,3.906250,4.947917,6.250000,6.510417,4.947917,4.887338,5.034985,5.438915,5.965984,4.887338,5.034985,5.438915,5.965984,4.915711,4.956314,5.067395,5.212339,4.432203,4.372720,4.275383,4.077477,4.432203,4.372720,4.275383,4.077477,5.574916,5.824916,6.919208,8.021007,5.574916,5.824916,6.919208,8.021007,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316,4.399316
C000497,125,2,11,18,1,,4.377006,4.228969,4.022156,3.965730,4.377006,4.228969,4.022156,3.965730,4.996453,4.645783,4.172130,4.099911,4.996453,4.645783,4.172130,4.099911,5.101518,5.056023,5.004222,5.004222,5.101518,5.056023,5.004222,5.004222,3.759696,5.918778,3.781963,3.781963,3.759696,5.918778,3.781963,3.781963,5.109221,4.830406,4.072626,4.072626,5.109221,4.830406,4.072626,4.072626,5.150402,5.055012,5.030640,5.030640,5.205112,4.063324,4.043350,4.043350,5.180142,5.060786,4.757650,4.688310,4.811507,4.878957,5.079942,5.232450,5.120990,4.821049,6.148224,4.163337,5.120990,4.821049,6.148224,4.163337,5.234443,5.246525,5.006365,5.017221,5.234443,5.246525,5.006365,5.017221,5.273991,5.355196,5.753809,5.739696,3.624079,3.480635,3.624079,3.480635,4.687500,4.427083,4.166667,3.906250,4.687500,4.427083,4.166667,3.906250,5.989583,5.989583,6.250000,4.947917,4.381646,4.529293,4.933223,5.460292,4.381646,4.529293,4.933223,5.460292,4.637580,4.678183,4.789264,4.934208,6.518462,6.677539,6.937847,7.462434,6.518462,6.677539,6.937847,7.462434,5.640712,5.890712,6.985048,8.087439,5.640712,5.890712,6.985048,8.087439,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273,5.226273
C000498,125,3,12,18,1,,4.682371,4.462947,4.104390,3.978407,4.682371,4.462947,4.104390,3.978407,5.447614,4.990975,4.372090,4.229571,5.447614,4.990975,4.372090,4.229571,5.329874,5.183388,5.016428,5.016428,5.329874,5.183388,5.016428,5.016428,4.500782,5.822995,2.907450,2.907450,4.500782,5.822995,2.907450,2.907450,5.560483,5.183778,4.158059,4.158059,5.560483,5.183778,4.158059,4.158059,3.809348,5.174451,5.095745,5.095745,5.640493,5.598375,5.521978,5.521978,5.670289,5.564078,5.131891,4.740582,4.323540,4.378808,4.603391,4.848404,5.575818,5.178725,4.513906,4.386053,5.575818,5.178725,4.513906,4.386053,5.727124,5.775041,5.006365,5.017221,5.727124,5.775041,5.006365,5.017221,5.791774,5.915254,5.753809,5.739696,3.958984,4.471644,3.958984,4.471644,4.166667,4.166667,3.906250,3.906250,4.166667,4.166667,3.906250,3.906250,5.208333,5.208333,5.208333,4.947917,5.124569,5.272217,5.676147,6.203215,5.124569,5.272217,5.676147,6.203215,5.046188,5.086791,5.197872,5.342816,5.147137,5.162551,5.187775,5.237457,5.147137,5.162551,5.187775,5.237457,3.698379,3.948379,5.041410,6.126357,3.698379,3.948379,5.041410,6.126357,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682,5.161682
C000499,125,4,13,18,1,,3.441550,3.512200,3.770243,3.926895,3.441550,3.512200,3.770243,3.926895,3.614366,3.588321,3.559571,3.702712,3.614366,3.588321,3.559571,3.702712,4.401971,4.665854,4.966832,4.966832,4.401971,4.665854,4.966832,4.966832,6.283546,4.062975,6.170181,6.170181,6.283546,4.062975,6.170181,6.170181,4.876186,6.033153,5.968952,5.968952,4.876186,6.033153,5.968952,5.968952,4.138391,3.161365,3.260268,3.260268,3.871365,3.941449,4.038735,4.038735,3.770385,3.880481,4.321042,4.675210,6.235732,6.179374,5.942899,5.697450,3.727667,3.725342,6.095739,6.116791,3.727667,3.725342,6.095739,6.116791,3.725160,5.011642,5.006365,1.661063,3.725160,5.011642,5.006365,1.661063,3.687814,3.639514,3.533401,3.533159,5.773124,4.335486,5.773124,4.335486,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,4.427083,4.947917,4.427083,4.947917,5.090686,5.238334,5.642263,6.169332,5.090686,5.238334,5.642263,6.169332,5.027553,5.068156,5.179237,5.324180,3.040001,2.834667,2.498667,1.818626,3.040001,2.834667,2.498667,1.818626,3.681809,3.931809,5.024829,6.109627,3.681809,3.931809,5.024829,6.109627,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774,5.332774
C000500,126,1,14,18,1,,3.800127,3.786950,3.866806,3.941781,3.800127,3.786950,3.866806,3.941781,4.144145,3.993665,3.794376,3.854966,4.144145,3.993665,3.794376,3.854966,4.670120,4.815413,4.981165,4.981165,4.670120,4.815413,4.981165,4.981165,5.768356,6.099725,5.911894,5.911894,5.768356,6.099725,5.911894,5.911894,4.256721,4.162833,3.911230,3.911230,4.256721,4.162833,3.911230,3.911230,4.526313,4.829373,4.907646,4.907646,4.382614,4.420274,4.467368,4.467368,4.294904,4.276496,4.414726,4.675753,5.702097,5.719025,5.693072,5.594852,4.261753,4.145346,6.227978,3.742595,4.261753,4.145346,6.227978,3.742595,4.303695,4.248081,5.006365,5.017221,4.303695,4.248081,5.006365,5.017221,4.295824,4.297166,4.467824,4.482866,5.268229,4.315044,5.268229,4.315044,5.729167,5.208333,4.427083,3.906250,5.729167,5.208333,4.427083,3.906250,7.812500,7.812500,8.593750,4.947917,5.930161,6.077809,6.481739,7.008807,5.930161,6.077809,6.481739,7.008807,5.489264,5.529867,5.640948,5.785892,5.958484,6.058897,6.223209,6.553869,5.958484,6.058897,6.223209,6.553869,5.606039,5.856039,6.950352,8.052431,5.606039,5.856039,6.950352,8.052431,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832,4.955832
C000501,126,2,15,18,1,,4.490824,4.316179,4.052807,3.970455,4.490824,4.316179,4.052807,3.970455,5.164614,4.774446,4.246661,4.148239,5.164614,4.774446,4.246661,4.148239,5.186633,5.103495,5.008772,5.008772,5.186633,5.103495,5.008772,5.008772,3.048508,3.477045,5.414377,5.414377,3.048508,3.477045,5.414377,5.414377,5.277419,4.962117,6.520374,6.520374,5.277419,4.962117,6.520374,6.520374,5.273535,3.389225,3.296270,3.296270,5.367391,3.785023,4.077934,4.077934,5.361048,5.240505,4.874977,4.699087,4.630991,4.697307,4.917239,5.111120,5.290517,4.954365,6.202175,6.106303,5.290517,4.954365,6.202175,6.106303,5.418079,5.011642,5.006365,5.017221,5.418079,5.011642,5.006365,5.017221,5.466983,5.563946,5.753809,5.739696,3.853777,4.361932,3.853777,4.361932,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,4.947917,4.427083,4.947917,4.947917,4.645596,4.793243,5.197173,5.724242,4.645596,4.793243,5.197173,5.724242,4.782753,4.823356,4.934437,5.079380,5.145585,5.160836,5.185794,5.234938,5.145585,5.160836,5.185794,5.234938,5.646629,5.896629,6.990970,8.093413,5.646629,5.896629,6.990970,8.093413,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304,4.043304
C000502,126,3,16,18,1,,4.336618,4.198023,4.011280,3.964053,4.336618,4.198023,4.011280,3.964053,4.936782,4.600127,4.145683,4.082762,4.936782,4.600127,4.145683,4.082762,5.071315,5.039177,5.002608,5.002608,5.071315,5.039177,5.002608,5.002608,3.840279,5.931446,5.525454,5.525454,3.840279,5.931446,5.525454,5.525454,5.049536,6.702880,4.061326,4.061326,5.049536,6.702880,4.061326,4.061326,5.106708,5.039214,5.022029,5.022029,5.147528,6.126638,5.840245,5.840245,5.116451,4.999149,4.721196,4.685791,4.875177,4.942095,5.133834,5.270362,5.060833,4.773741,4.249736,4.133880,5.060833,4.773741,4.249736,4.133880,5.169279,5.011642,5.006365,5.017221,5.169279,5.011642,5.006365,5.017221,5.205508,5.281121,5.753809,5.739696,3.958391,4.841294,3.958391,4.841294,3.385417,3.645833,3.645833,3.906250,3.385417,3.645833,3.645833,3.906250,3.645833,3.645833,3.125000,4.947917,5.129340,5.276988,5.680918,6.207986,5.129340,5.276988,5.680918,6.207986,5.048813,5.089416,5.200497,5.345440,3.690596,3.553421,3.328951,2.874218,3.690596,3.553421,3.328951,2.874218,4.648247,4.898247,5.991916,7.085393,4.648247,4.898247,5.991916,7.085393,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508,2.692508
C000503,126,4,17,18,1,,4.767499,4.528175,4.127314,3.981941,4.767499,4.528175,4.127314,3.981941,5.573386,5.087206,4.427834,4.265716,5.573386,5.087206,4.427834,4.265716,5.393534,5.218894,5.019831,5.019831,5.393534,5.218894,5.019831,5.019831,4.378473,5.796294,5.215085,5.215085,4.378473,5.796294,5.215085,5.215085,5.686283,5.282290,4.181875,4.181875,5.686283,5.282290,4.181875,4.181875,4.098542,5.207748,5.113895,5.113895,5.761867,5.712051,5.623738,5.623738,5.809678,5.716888,5.275934,4.777427,4.185414,4.231923,4.445818,4.702525,5.702612,5.278436,6.061989,4.448140,5.702612,5.278436,6.061989,4.448140,5.864472,5.922378,6.147698,7.225451,5.864472,5.922378,6.147698,7.225451,5.936118,6.071384,5.753809,5.739696,5.050929,4.888886,5.050929,4.888886,4.166667,4.166667,3.906250,3.906250,4.166667,4.166667,3.906250,3.906250,4.947917,4.947917,4.947917,4.947917,4.282485,4.430133,4.834063,5.361131,4.282485,4.430133,4.834063,5.361131,4.583042,4.623645,4.734726,4.879670,5.923161,6.019873,6.178129,6.496557,5.923161,6.019873,6.178129,6.496557,4.554337,4.804337,5.897943,6.990577,4.554337,4.804337,5.897943,6.990577,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530,4.562530
C000504,127,1,18,18,1,,6.008819,6.066078,6.080140,6.048291,6.008819,6.066078,6.080140,6.048291,5.163336,4.773468,4.246095,4.147872,5.163336,4.773468,4.246095,4.147872,5.185986,5.103135,5.008737,5.008737,5.185986,5.103135,5.008737,5.008737,4.777232,5.883348,5.415000,5.415000,4.777232,5.883348,5.415000,5.415000,5.276141,4.961117,4.104227,4.104227,5.276141,4.961117,4.104227,4.104227,5.272599,5.099192,5.054722,5.054722,5.366158,6.412803,5.803626,5.803626,5.359665,5.239105,4.873997,4.698979,4.632368,4.698708,4.918539,5.112129,5.289229,6.823069,4.366896,4.245719,5.289229,6.823069,4.366896,4.245719,5.416684,5.442021,5.545715,5.017221,5.416684,5.442021,5.545715,5.017221,5.465517,5.562359,5.753809,5.739696,4.926603,4.376824,4.926603,4.376824,6.250000,6.250000,5.989583,5.989583,6.250000,6.250000,5.989583,5.989583,5.468750,5.468750,5.729167,4.947917,3.590980,3.738628,4.142558,4.669626,3.590980,3.738628,4.142558,4.669626,4.202714,4.243317,4.354398,4.499342,3.616712,3.471796,3.234661,2.754341,3.616712,3.471796,3.234661,2.754341,4.642336,4.892336,5.986001,7.079426,4.642336,4.892336,5.986001,7.079426,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693,6.332693
C000505,127,2,19,18,1,,4.246082,4.715426,5.605445,5.975111,4.246082,4.715426,5.605445,5.975111,2.558984,2.780828,3.091812,3.399406,2.558984,2.780828,3.091812,3.399406,3.867787,4.367915,4.938280,4.938280,3.867787,4.367915,4.938280,4.938280,7.309865,6.436259,5.176485,5.176485,7.309865,6.436259,5.176485,5.176485,2.671205,4.574648,3.611060,3.611060,2.671205,4.574648,3.611060,3.611060,3.365605,4.409721,4.678897,4.678897,2.852895,2.987574,3.184847,3.184847,2.781058,3.255788,4.242795,4.675115,7.255156,6.974501,6.255767,5.786184,2.663707,2.888644,6.161849,2.960081,2.663707,2.888644,6.161849,2.960081,2.572650,5.011642,1.722348,5.017221,2.572650,5.011642,1.722348,5.017221,2.476587,2.329394,1.671921,1.641230,4.144765,5.120604,4.144765,5.120604,5.729167,5.989583,5.989583,5.989583,5.729167,5.989583,5.989583,5.989583,4.947917,4.947917,4.947917,4.947917,4.659329,4.806977,5.210907,5.737975,4.659329,4.806977,5.210907,5.737975,4.790306,4.830909,4.941990,5.086934,5.999744,6.104479,6.275863,6.620812,5.999744,6.104479,6.275863,6.620812,5.604319,5.854319,6.948630,8.050694,5.604319,5.854319,6.948630,8.050694,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277,5.902277
C000506,127,3,20,18,1,,5.996634,6.056742,6.076859,6.047785,5.996634,6.056742,6.076859,6.047785,5.145333,4.759694,4.238115,4.142698,5.145333,4.759694,4.238115,4.142698,5.176874,5.098052,5.008250,5.008250,5.176874,5.098052,5.008250,5.008250,4.794739,5.887170,3.072617,3.072617,4.794739,5.887170,3.072617,3.072617,6.488420,7.333070,4.100818,4.100818,6.488420,7.333070,4.100818,4.100818,5.259416,5.094426,5.052124,5.052124,5.348785,4.129073,3.959925,3.959925,5.340198,5.219439,4.860341,4.697501,4.651770,4.718417,4.936740,5.126203,5.271079,6.721132,4.357585,4.236832,5.271079,6.721132,4.357585,4.236832,5.397024,5.011642,5.519286,5.017221,5.397024,5.011642,5.519286,5.017221,5.444855,5.540011,5.753809,5.739696,6.106919,5.074839,6.106919,5.074839,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.208333,5.208333,5.208333,4.947917,4.072905,4.220553,4.624483,5.151552,4.072905,4.220553,4.624483,5.151552,4.467773,4.508376,4.619457,4.764401,3.533874,3.380280,3.128944,2.619937,3.533874,3.380280,3.128944,2.619937,4.557470,4.807470,5.901078,6.993740,4.557470,4.807470,5.901078,6.993740,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526,3.692526
